target object,alternate use,utility_r1,utility_r2,mean_utility
stick,chase mouse away from under couch,4,4.0,4.0
stick,limbo stick,4,4.0,4.0
stick,dig up,5,5.0,5.0
stick,soak rolled up toilet paper towels in paper mache and allow to dry,2,2.0,2.0
stick,landing kingfisher,3,3.0,3.0
stick,support plants growing,4,5.0,4.5
stick,support plants,4,5.0,4.5
stick,walking support,4,5.0,4.5
stick,support walking,4,5.0,4.5
stick,support,4,5.0,4.5
stick,hold up,4,4.0,4.0
stick,nordic walking stick,4,5.0,4.5
stick,make music,4,4.0,4.0
stick,keep hood open,4,5.0,4.5
stick,murder weapon,4,4.0,4.0
stick,building furniture,3,3.0,3.0
stick,instrument of torture,4,4.0,4.0
stick,puppet,3,3.0,3.0
stick,walk,4,5.0,4.5
stick,limbo cord,4,4.0,4.0
stick,build hut,3,4.0,3.5
stick,grill spit,5,5.0,5.0
stick,sharpening holding figure,3,3.0,3.0
stick,curtain rod,4,4.0,4.0
stick,curtains rod,4,4.0,4.0
stick,throwing dog,5,5.0,5.0
stick,throw,5,5.0,5.0
stick,strike gong,4,5.0,4.5
stick,health tree reading,3,4.0,3.5
stick,sound,5,4.0,4.5
stick,poke hole,5,4.0,4.5
stick,frisbee,2,2.0,2.0
stick,lay figure,4,4.0,4.0
stick,canal vaulting,3,5.0,4.0
stick,torch,4,4.0,4.0
stick,eat,4,4.0,4.0
stick,chopsticks,5,4.0,4.5
stick,play drums,4,5.0,4.5
stick,pull up,4,5.0,4.5
stick,open box,4,4.0,4.0
stick,grab when water is lying around example,4,4.0,4.0
stick,walking aid,4,5.0,4.5
stick,ground sticking place indicate,5,5.0,5.0
stick,needlework braiding,3,4.0,3.5
stick,give information,5,5.0,5.0
stick,high jump,3,5.0,4.0
stick,get high,4,5.0,4.5
stick,baseball bat,5,4.0,4.5
stick,dog toy,5,5.0,5.0
stick,dog toys,5,5.0,5.0
stick,entertain dogs,5,5.0,5.0
stick,hitting dog,5,5.0,5.0
stick,hockey stick,4,4.0,4.0
stick,play hockey,4,4.0,4.0
stick,fishing rod,4,4.0,4.0
stick,play witch,5,5.0,5.0
stick,fences football goal,5,5.0,5.0
stick,lever,5,5.0,5.0
stick,jump around,5,5.0,5.0
stick,very games imagination fetch dogs magic wand fairy,5,5.0,5.0
stick,imitate he man,4,3.0,3.5
stick,drawing ground,4,5.0,4.5
stick,pole,4,5.0,4.5
stick,tent iron,3,4.0,3.5
stick,pole dancing,4,5.0,4.5
stick,throwing javelin as far as possible,5,4.0,4.5
stick,pin things down,4,5.0,4.5
stick,pin down,5,5.0,5.0
stick,catch,4,5.0,4.5
stick,hollow out small straw,4,4.0,4.0
stick,sit on it between posts,3,4.0,3.5
stick,stick between someone spokes so that it falls,4,4.0,4.0
stick,garden gate,4,4.0,4.0
stick,pull,5,4.0,4.5
stick,trellis,3,3.0,3.0
stick,pulling rope,4,4.0,4.0
stick,throw away tomato,4,4.0,4.0
stick,tap,4,4.0,4.0
stick,pitch tent,3,4.0,3.5
stick,build tent,3,4.0,3.5
stick,tent,3,4.0,3.5
stick,drawing sand,5,5.0,5.0
stick,extend own arm,5,4.0,4.5
stick,draw,4,5.0,4.5
stick,decorate,3,3.0,3.0
stick,vibrator,2,1.0,1.5
stick,break in half,4,5.0,4.5
stick,sword fighting,4,4.0,4.0
stick,sword,4,4.0,4.0
stick,ways,5,5.0,5.0
stick,wigwam,4,4.0,4.0
stick,roadblock,3,3.0,3.0
stick,loom,3,3.0,3.0
stick,weapon,5,5.0,5.0
stick,walking stick,4,5.0,4.5
stick,fire,4,5.0,4.5
stick,firework,4,5.0,4.5
stick,turn your forehead in circles feel dizzy,4,2.0,3.0
stick,fly swatter,2,3.0,2.5
stick,flagpole,4,4.0,4.0
stick,fly flag,4,4.0,4.0
stick,catching fish,3,4.0,3.5
stick,mortar,3,3.0,3.0
stick,hidden under layer,3,5.0,4.0
stick,stand on pole,4,5.0,4.5
stick,table leg when table leg broken off,3,3.0,3.0
stick,sushi food chopsticks,4,4.0,4.0
stick,straighten back stick,3,3.0,3.0
stick,stirrer,3,4.0,3.5
stick,stirring pan,5,4.0,4.5
stick,oar,4,3.0,3.5
stick,rod,4,4.0,4.0
stick,unclog drainpipe,4,4.0,4.0
stick,breaking windows,4,4.0,4.0
stick,keep window open,5,4.0,4.5
stick,do not let window close,5,4.0,4.5
stick,smash window,4,4.0,4.0
stick,indicate point,5,5.0,5.0
stick,pricker,5,5.0,5.0
stick,prick ground,5,5.0,5.0
stick,pole vaulting,4,4.0,4.0
stick,pick up poop shoe,5,5.0,5.0
stick,tie up plants,4,5.0,4.5
stick,horse riding make horse go faster,4,5.0,4.5
stick,back scratcher,4,5.0,4.5
stick,table leg,3,3.0,3.0
stick,constrict,5,4.0,4.5
stick,sand,4,4.0,4.0
stick,caning,4,5.0,4.5
stick,sawing sticks,5,4.0,4.5
stick,stick fight,4,3.0,3.5
stick,chair leg,3,3.0,3.0
stick,chair,3,3.0,3.0
stick,stand,5,3.0,4.0
stick,play dog,5,5.0,5.0
stick,javelin throwing,4,4.0,4.0
stick,javelin,4,4.0,4.0
stick,toy dog,5,5.0,5.0
stick,toys,4,5.0,4.5
stick,splint,4,4.0,4.0
stick,barrier,4,4.0,4.0
stick,hitting stick,5,5.0,5.0
stick,beat,5,5.0,5.0
stick,ornamental object,3,3.0,3.0
stick,sex toy,3,3.0,3.0
stick,writes garden prints plants shows which plant,4,5.0,4.5
stick,cloth around it,4,4.0,4.0
stick,arrow,4,4.0,4.0
stick,hanging things,4,4.0,4.0
stick,blowpipe,3,3.0,3.0
stick,biting becomes very painful,4,5.0,4.5
stick,broomstick,3,4.0,3.5
stick,concrete casting mold,3,3.0,3.0
stick,specifications,4,4.0,4.0
stick,painting art object,3,3.0,3.0
stick,bury,4,5.0,4.5
stick,fetch,1,5.0,3.0
stick,boomerang,3,3.0,3.0
stick,as if magic wand,5,5.0,5.0
stick,secretion,4,5.0,4.5
stick,indicate demarcation,4,5.0,4.5
stick,demarcation,4,5.0,4.5
stick,cover,2,4.0,3.0
stick,pointer,5,5.0,5.0
stick,assign,5,5.0,5.0
stick,pet,5,3.0,4.0
stick,things sting,5,4.0,4.5
stick,as if flying on it,5,5.0,5.0
stick,treehouse,3,4.0,3.5
stick,dig ground,5,5.0,5.0
stick,firewood,5,5.0,5.0
stick,build forest hut,3,4.0,3.5
stick,things hang,4,4.0,4.0
stick,hanging thing curtains,4,4.0,4.0
stick,dildo,3,3.0,3.0
stick,animal cage,3,4.0,3.5
stick,door stopper,5,4.0,4.5
stick,lock door,4,4.0,4.0
stick,stop door,4,4.0,4.0
stick,don let door close,5,4.0,4.5
stick,stop door handle,4,4.0,4.0
stick,epee,4,5.0,4.5
stick,rolling pin,3,4.0,3.5
stick,decoration house,3,3.0,3.0
stick,roof sticks cloths,3,4.0,3.5
stick,strengthen structures,3,5.0,4.0
stick,build bridge,3,4.0,3.5
stick,fuel,5,5.0,5.0
stick,keep door closed,4,4.0,4.0
stick,break,4,5.0,4.5
towel,hair drying,5,5.0,5.0
towel,hammock of it,2,4.0,3.0
towel,wash hands,5,5.0,5.0
towel,hang,4,5.0,4.5
towel,cleaning hands,5,5.0,5.0
towel,hair dry towel,5,5.0,5.0
towel,hammock,2,4.0,3.0
towel,very washcloths,2,5.0,3.5
towel,headscarf,4,5.0,4.5
towel,recognize hitchhikers,5,4.0,4.5
towel,wear hat,2,3.0,2.5
towel,dog cleaning,5,5.0,5.0
towel,folding dog swan,4,4.0,4.0
towel,lay head,5,5.0,5.0
towel,head put hair to dry,5,5.0,5.0
towel,headgear,3,5.0,4.0
towel,dry hands,5,5.0,5.0
towel,pet child hiding under,5,3.0,4.0
towel,walk over,5,3.0,4.0
towel,towel folding elephant,4,4.0,4.0
towel,ground mat,5,4.0,4.5
towel,towel promotion,5,5.0,5.0
towel,figures such as swan,4,3.0,3.5
towel,figure cutting,2,3.0,2.5
towel,flag,2,4.0,3.0
towel,bring bottles of drinks bag towel and make sure they don bounce,5,5.0,5.0
towel,hole in middle make wear poncho,3,4.0,3.5
towel,use old dirty clean,5,5.0,5.0
towel,keep odors from getting wet,3,3.0,3.0
towel,throw,5,3.0,4.0
towel,curtain,3,5.0,4.0
towel,hang up curtain,3,5.0,4.0
towel,curtains,3,5.0,4.0
towel,dry soil,5,5.0,5.0
towel,build hut,2,4.0,3.0
towel,dry hair,5,5.0,5.0
towel,wrap hair up,5,5.0,5.0
towel,curling hair,3,5.0,4.0
towel,hair turban,5,5.0,5.0
towel,towel ring play,5,4.0,4.5
towel,towel floor bathroom,5,5.0,5.0
towel,tie towels together,4,5.0,4.5
towel,hut builds roof does not rain,2,4.0,3.0
towel,dress,3,4.0,3.5
towel,entry mat,5,4.0,4.5
towel,knapsack,2,5.0,3.5
towel,cut,2,3.0,2.5
towel,cut new shape,2,3.0,2.5
towel,button,4,3.0,3.5
towel,buttons,4,4.0,4.0
towel,hug,3,4.0,3.5
towel,cuddly bear,3,4.0,3.5
towel,teddy bear,3,4.0,3.5
towel,colour,2,3.0,2.5
towel,craft,2,3.0,2.5
towel,fever wet head,3,5.0,4.0
towel,buy,2,4.0,3.0
towel,art,2,3.0,2.5
towel,artwork,2,3.0,2.5
towel,pillow,4,4.0,4.0
towel,lamp,2,1.0,1.5
towel,let sun dry,4,5.0,4.5
towel,leave cupboard,5,5.0,5.0
towel,rabbit hug,3,3.0,3.0
towel,clothes fabric,3,4.0,3.5
towel,clothes,3,4.0,3.5
towel,rug,4,5.0,4.5
towel,wrap,5,5.0,5.0
towel,dry yourself off,5,5.0,5.0
towel,dry yourself off in the shower,5,5.0,5.0
towel,protect yourself from sun,3,5.0,4.0
towel,keep yourself warm,5,5.0,5.0
towel,wash yourself,4,5.0,4.5
towel,wind yourself down mountain,5,3.0,4.0
towel,sticking on figures,2,3.0,2.5
towel,put down candle so that it catches fire,3,3.0,3.0
towel,straighten cupboard,5,4.0,4.5
towel,cotton other object,2,3.0,2.5
towel,turn feet,5,5.0,5.0
towel,child laying blanket,5,4.0,4.5
towel,protect child from sun,3,5.0,4.0
towel,clothing,3,4.0,3.5
towel,garment,3,4.0,3.5
towel,wearing garment is cold,3,4.0,3.5
towel,garments,3,4.0,3.5
towel,rug park sitting,4,5.0,4.5
towel,ice pack,2,3.0,2.5
towel,figures,3,3.0,3.0
towel,knot together,3,4.0,3.5
towel,exercise tool,3,4.0,3.5
towel,cover car window from sun light,5,5.0,5.0
towel,car window cover sun,5,5.0,5.0
towel,car cleaning,5,5.0,5.0
towel,bath towels,5,5.0,5.0
towel,bath gloves,5,5.0,5.0
towel,bath towel,5,5.0,5.0
towel,bath mat,5,5.0,5.0
towel,ball of it,5,3.0,4.0
towel,bandanna,3,4.0,3.5
towel,covering agent,5,5.0,5.0
towel,covered,5,5.0,5.0
towel,bear hug,2,3.0,2.5
towel,protect from light,5,5.0,5.0
towel,protect from sun,5,5.0,5.0
towel,protection,5,5.0,5.0
towel,protection from sun,5,5.0,5.0
towel,protective layer,5,5.0,5.0
towel,paint canvas,2,5.0,3.5
towel,paint,2,5.0,3.5
towel,car drying,5,5.0,5.0
towel,spanking,5,4.0,4.5
towel,aladdin buddy,2,3.0,2.5
towel,washing up,5,5.0,5.0
towel,start fire,2,3.0,2.5
towel,absorb,5,4.0,4.5
towel,hide behind,5,4.0,4.5
towel,dry,5,5.0,5.0
towel,cover,5,5.0,5.0
towel,cover screen,5,5.0,5.0
towel,seal,5,5.0,5.0
towel,dry body,5,5.0,5.0
towel,dry wall,5,5.0,5.0
towel,dry clean,5,5.0,5.0
towel,dry off swimming,5,5.0,5.0
towel,drying cloth,5,5.0,5.0
towel,drain mat,5,5.0,5.0
towel,dish rack,2,5.0,3.5
towel,partition between rooms door,4,5.0,4.5
towel,shield,5,5.0,5.0
towel,shield from sun,5,5.0,5.0
towel,dust off,5,5.0,5.0
towel,wipe off,5,5.0,5.0
towel,wash up,5,5.0,5.0
towel,fashion,3,3.0,3.0
towel,tie,4,4.0,4.0
towel,blood to clot,5,4.0,4.5
towel,hide things,4,5.0,4.5
towel,things damp,4,5.0,4.5
towel,cloth,5,5.0,5.0
towel,cloth hands,5,5.0,5.0
towel,keep dark,4,5.0,4.5
towel,shower,5,5.0,5.0
towel,wear,3,5.0,4.0
towel,drying towel wet wet towel,5,5.0,5.0
towel,dry yourself,5,5.0,5.0
towel,mop,4,5.0,4.5
towel,tie together ball ball pinafore,2,3.0,2.5
towel,making bonding together easier,2,4.0,3.0
towel,lay,5,5.0,5.0
towel,hang it somewhere,3,4.0,3.5
towel,hide underneath,4,4.0,4.0
towel,lie on it,5,5.0,5.0
towel,lie on the beach,5,5.0,5.0
towel,store food,4,4.0,4.0
towel,pencil case,2,2.0,2.0
towel,cleaning things,4,5.0,4.5
towel,blindfolds,5,5.0,5.0
towel,things hanging around,4,5.0,4.5
towel,protect things fragile during transportation,5,5.0,5.0
towel,stopping bleeding temporarily afterward does not do any good,5,4.0,4.5
towel,floral bouquet towels,2,3.0,2.5
towel,dry plates,5,5.0,5.0
towel,transporting fragile things,5,5.0,5.0
towel,wrap fragile items,5,5.0,5.0
towel,pants when finished shower,3,4.0,3.5
towel,canvas painting,5,5.0,5.0
towel,cape,5,5.0,5.0
towel,cocoon,5,5.0,5.0
towel,currency,3,2.0,2.5
towel,roof,1,3.0,2.0
towel,hang up decorations,3,3.0,3.0
towel,duvet,5,4.0,4.5
towel,blanket,5,4.0,4.5
towel,blanket cold,5,4.0,4.5
towel,dab,5,5.0,5.0
towel,place door so that wind can pass underneath,5,5.0,5.0
towel,keep door open,5,4.0,4.5
towel,doormat,5,4.0,4.5
towel,tying things together,4,5.0,4.5
towel,body pool beach,5,5.0,5.0
towel,massage,5,5.0,5.0
towel,lie towel beach,5,5.0,5.0
towel,signaling,3,4.0,3.5
towel,beat,4,4.0,4.0
towel,sleeping pillow,4,4.0,4.0
towel,sleep,5,4.0,4.5
towel,garland,2,3.0,2.5
towel,pillowcase,3,4.0,3.5
towel,remove gunk,5,5.0,5.0
towel,kind of ghost hanging from ceiling,3,4.0,3.5
towel,shirt,3,3.0,3.0
towel,kind of bag,3,4.0,3.5
towel,spa,5,5.0,5.0
towel,play,3,3.0,3.0
towel,sponge,3,3.0,3.0
towel,play sports,3,4.0,3.5
towel,sports exercises,3,4.0,3.5
towel,stop stuff,4,4.0,4.0
towel,pile,4,4.0,4.0
towel,different shapes,5,3.0,4.0
towel,kind of sunshade,3,5.0,4.0
towel,scrub,4,5.0,4.5
towel,cleaning cloth,4,5.0,4.5
towel,keep clean,4,5.0,4.5
towel,throw window,5,2.0,3.5
towel,cover windows,3,5.0,4.0
towel,darken windows,3,5.0,4.0
towel,rescue device falls overboard ship,3,3.0,3.0
towel,relationships save people each other tight towels,3,2.0,2.5
towel,strips tear cut certain way bath mat weaving,4,4.0,4.0
towel,reservation for spot on beach,5,5.0,5.0
towel,kill rick kalk,1,3.0,2.0
towel,red carpet,3,4.0,3.5
towel,skirt,4,4.0,4.0
towel,wear skirt,4,4.0,4.0
towel,back scratching,5,4.0,4.5
towel,store skates,4,5.0,4.5
towel,shadow,4,5.0,4.5
towel,shade screen,4,5.0,4.5
towel,shoes,4,2.0,3.0
towel,wiping shoes,4,5.0,4.5
towel,cleaning shoes,4,5.0,4.5
towel,clean,4,5.0,4.5
towel,stack,4,4.0,4.0
towel,chair cushion,4,3.0,3.5
towel,remove dust,5,5.0,5.0
towel,steam over pan,3,5.0,4.0
towel,training,3,4.0,3.5
towel,attracts moisture,5,5.0,5.0
towel,mess clearing murder brick committed,5,4.0,4.5
towel,turban,4,4.0,4.0
towel,turban shower,4,4.0,4.0
towel,between door,5,4.0,4.5
towel,twist against hit wipe,4,4.0,4.0
towel,hang out to dry,5,5.0,5.0
towel,stretch,4,4.0,4.0
towel,drying dishes,5,5.0,5.0
towel,fall cover,3,4.0,3.5
towel,catch air,4,3.0,3.5
towel,fasten,3,4.0,3.5
towel,sweep,4,4.0,4.0
towel,bandage,3,4.0,3.5
towel,connect,3,4.0,3.5
towel,burn,2,3.0,2.5
towel,sell,3,3.0,3.0
towel,binocular rolls,1,2.0,1.5
towel,rope,3,4.0,3.5
towel,doll bear children,3,3.0,3.0
towel,draft excluder,4,4.0,4.0
towel,build tent,3,3.0,3.0
towel,beach rug,4,5.0,4.5
towel,lying on beach,5,5.0,5.0
towel,beach against sand,4,5.0,4.5
towel,beach towel beach,5,5.0,5.0
towel,beach towel,5,5.0,5.0
towel,smoothe,4,5.0,4.5
towel,snare,4,5.0,4.5
towel,noose,3,3.0,3.0
towel,pieces putting work of art,2,3.0,2.5
towel,superhero cape,4,5.0,4.5
towel,cleaning table,5,5.0,5.0
towel,tablecloth,4,5.0,4.5
towel,carpet,4,4.0,4.0
towel,bag,3,3.0,3.0
towel,tie bag ends together,3,4.0,3.5
towel,fragile objects against breakage,5,5.0,5.0
towel,prevent,4,3.0,3.5
towel,draw,2,3.0,2.5
towel,tent,3,3.0,3.0
towel,dishcloth,4,5.0,4.5
towel,poncho cold,3,4.0,3.5
towel,poncho,3,4.0,3.5
towel,polish,5,5.0,5.0
towel,saddle dry,4,5.0,4.5
towel,saddle,3,2.0,2.5
towel,soft surface,4,5.0,4.5
towel,yoga role,4,4.0,4.0
towel,strangle,3,4.0,3.5
towel,bandage wound,3,4.0,3.5
towel,wound stop bleeding,3,4.0,3.5
towel,take out anger tear apart,4,3.0,3.5
towel,give away,5,4.0,4.5
towel,weapon,3,4.0,3.5
towel,cleaning water stain,4,5.0,4.5
towel,water bottle,1,2.0,1.5
towel,tolerate water place place,2,3.0,2.5
towel,wash,3,5.0,4.0
towel,washing machine,3,5.0,4.0
towel,warm blanket,3,4.0,3.5
towel,keep warm,3,5.0,4.0
towel,wave,4,4.0,4.0
towel,tapestry,4,5.0,4.5
towel,sieve,3,3.0,3.0
towel,cushion filling,4,4.0,4.0
towel,sail,3,4.0,3.5
towel,tanning,4,5.0,4.5
towel,lying towel pool bed,5,5.0,5.0
towel,lie on beach,5,5.0,5.0
towel,lie sunbathing,5,5.0,5.0
towel,air mattress,5,5.0,5.0
towel,put luxurious antique items on it,5,5.0,5.0
towel,dry floor,5,5.0,5.0
towel,men locker room smacking buttocks,5,4.0,4.5
towel,mat,5,5.0,5.0
towel,shower mat comes,5,5.0,5.0
towel,take,5,5.0,5.0
towel,take with you to beach,5,5.0,5.0
towel,take with you on holiday,5,5.0,5.0
towel,bring swimming pool,5,5.0,5.0
towel,several towels different prints sew together large picnic rug,2,5.0,3.5
towel,multiple special way folding together gluing,2,4.0,3.0
towel,swimming,4,5.0,4.5
towel,swimming pool,4,5.0,4.5
towel,deprive of oxygen,3,4.0,3.5
towel,sunshade,3,5.0,4.0
towel,sit,5,5.0,5.0
towel,lie,5,5.0,5.0
towel,place object on it,5,4.0,4.5
towel,absorb moisture,5,5.0,5.0
towel,hide under,4,4.0,4.0
towel,put cloth under your feet,5,5.0,5.0
towel,underwear diaper,3,4.0,3.5
towel,coaster,5,4.0,4.5
towel,store,5,5.0,5.0
towel,hang up colder large space,3,5.0,4.0
towel,hang against sun,4,5.0,4.5
towel,pick up,5,5.0,5.0
towel,roll up,5,5.0,5.0
towel,fold,5,5.0,5.0
towel,folding swan,4,4.0,4.0
towel,couple stuck together garland towels escape,2,5.0,3.5
towel,wrapping paper,3,4.0,3.5
towel,pot holder,5,4.0,4.5
towel,parachute,1,2.0,1.5
towel,beach umbrella,3,4.0,3.5
towel,picnic cloth,4,5.0,4.5
towel,picnic blanket,4,5.0,4.5
towel,pirate costume cloth,3,3.0,3.0
towel,wrapping climbing frame hanging exercise,5,5.0,5.0
towel,wipe feet,5,4.0,4.5
towel,fold over garment,5,4.0,4.5
towel,put on,5,5.0,5.0
towel,floor clean,4,5.0,4.5
towel,mopping floor,4,5.0,4.5
towel,kite,3,3.0,3.0
towel,flags,3,4.0,3.5
towel,hide,3,3.0,3.0
towel,decoration room,4,4.0,4.0
towel,decorate,4,4.0,4.0
towel,cut in middle,2,4.0,3.0
towel,middle cracks,3,4.0,3.5
towel,minimally covering clothing,2,4.0,3.0
towel,sling,3,5.0,4.0
towel,cap,3,3.0,3.0
towel,sew,3,4.0,3.5
towel,wet,3,5.0,4.0
towel,make wet,3,5.0,4.0
towel,stop wet floor from spreading,4,5.0,4.5
towel,put down,5,5.0,5.0
towel,neck pillow,5,4.0,4.5
towel,new way death penalty very towel dropping person,1,3.0,2.0
towel,shawl,5,5.0,5.0
towel,whip,4,4.0,4.0
towel,hairband,3,4.0,3.5
towel,countertop dry,5,5.0,5.0
towel,exercising wiping sweat,5,5.0,5.0
towel,skipping rope,3,4.0,3.5
towel,stuff dry,5,5.0,5.0
towel,suffocate,4,4.0,4.0
towel,chair,2,2.0,2.0
towel,laying on chair hot sit,5,5.0,5.0
towel,seat covers,5,4.0,4.5
towel,dust,4,3.0,3.5
towel,duster,4,5.0,4.5
towel,put,5,5.0,5.0
towel,sewing pieces together phone case,3,4.0,3.5
towel,superman cape,4,5.0,4.5
towel,tent towels,3,3.0,3.0
towel,tents,3,3.0,3.0
towel,tent canvas,3,3.0,3.0
towel,textile,4,3.0,3.5
towel,gown,4,5.0,4.5
towel,toilet paper,4,3.0,3.5
towel,put in rope knots,3,4.0,3.5
towel,rope skipping rope,3,4.0,3.5
towel,magic tricks,3,3.0,3.0
towel,pull,5,4.0,4.5
towel,play tug of war games,4,4.0,4.0
towel,toy dog,4,4.0,4.0
towel,turban of it,4,4.0,4.0
towel,spank,3,4.0,3.5
towel,socks,2,3.0,2.5
towel,picnic spot,4,5.0,4.5
towel,wig,3,2.0,2.5
towel,point wet hitting people,4,4.0,4.0
towel,darken window,4,5.0,4.5
towel,recycle,4,4.0,4.0
towel,relax,3,5.0,4.0
towel,belt,2,3.0,2.5
towel,throw circle,4,3.0,3.5
towel,red towel chasing bull,3,3.0,3.0
towel,backpack,2,3.0,2.5
towel,exchange,4,3.0,3.5
towel,sauna towel,5,5.0,5.0
towel,screen against cheating,4,4.0,4.0
towel,tear bars escape high window,3,5.0,4.0
towel,do not let crooked tables wobble,4,4.0,4.0
towel,shoe shine,5,5.0,5.0
towel,rock,3,3.0,3.0
towel,hit wet,4,4.0,4.0
towel,sleeping pad,4,4.0,4.0
towel,bib,4,5.0,4.5
towel,melee weapon,4,4.0,4.0
towel,sleigh,2,2.0,2.0
towel,tow rope,3,4.0,3.5
towel,banner,4,5.0,4.5
towel,have picnic,4,5.0,4.5
towel,turban head,4,4.0,4.0
towel,safety net,3,4.0,3.5
towel,wave warm,4,4.0,4.0
towel,heat protection pets,4,5.0,4.5
towel,heat insulation,4,5.0,4.5
towel,washcloth,5,5.0,5.0
towel,absorbing water,5,5.0,5.0
towel,clean up water,5,5.0,5.0
towel,wipe water,5,5.0,5.0
towel,water water wringer so that water drink,3,5.0,4.0
towel,toilet mat,4,5.0,4.5
towel,wind blowing,4,4.0,4.0
towel,cover wound,4,4.0,4.0
towel,do not let blood pass through wound,4,4.0,4.0
towel,dab wound clean,4,4.0,4.0
towel,staunch wound,4,4.0,4.0
towel,rub,4,4.0,4.0
towel,waving fresh air,4,4.0,4.0
towel,yoga mat,4,5.0,4.5
towel,dry saddle,5,5.0,5.0
towel,sun protection,4,5.0,4.5
towel,block out sun,4,5.0,4.5
towel,make sure door window does not close,5,5.0,5.0
towel,sweat cloth,4,5.0,4.5
towel,demarcation,3,4.0,3.5
towel,fan,4,4.0,4.0
towel,washing dishes,5,5.0,5.0
towel,fire,4,4.0,4.0
towel,extinguish fire,4,4.0,4.0
towel,dimming,4,5.0,4.5
towel,hitting paint on canvas,4,4.0,4.0
towel,remove paint,4,5.0,4.5
towel,cut up cleaning wipes,5,5.0,5.0
towel,transport objects,4,5.0,4.5
towel,collect,4,3.0,3.5
towel,wings,2,3.0,2.5
towel,floor,5,5.0,5.0
towel,floor dry,5,5.0,5.0
towel,keep floor dry,5,5.0,5.0
towel,carpeting,4,5.0,4.5
towel,foot mat,4,4.0,4.0
towel,foot wipe,4,4.0,4.0
towel,forehead sweatband,4,4.0,4.0
towel,prevents fragility,4,5.0,4.5
towel,hit object,4,4.0,4.0
towel,cut shapes,4,4.0,4.0
towel,folding pillow,5,4.0,4.5
towel,remove dirt,4,5.0,4.5
towel,garbage bag,3,3.0,3.0
towel,firework,4,4.0,4.0
towel,keep fire going,4,4.0,4.0
towel,kill fire,4,4.0,4.0
towel,throw fire,4,4.0,4.0
towel,cover fruit,5,5.0,5.0
towel,picnic,4,5.0,4.5
towel,umbrella,2,3.0,2.5
towel,keep yourself dry,5,5.0,5.0
towel,actually put out fire,5,5.0,5.0
towel,put on dress,4,4.0,4.0
towel,shower dress,4,4.0,4.0
towel,dresses,4,4.0,4.0
towel,cat basket,4,5.0,4.5
towel,chain,3,3.0,3.0
towel,kitchen towel,5,5.0,5.0
towel,clothing repairs,3,4.0,3.5
towel,lay carpet,4,5.0,4.5
towel,cat dress,4,5.0,4.5
towel,clothes from it,3,4.0,3.5
towel,make clothes look like you re strong fat,4,4.0,4.0
towel,colorful decoration room,3,4.0,3.5
towel,color signals,3,3.0,3.0
