research_id,response_id,object,original_response,respondent_id,cleaned_response,translated_response,originality_rater01,utility_rater01,originality_rater02,utility_rater02
NAT202402,32016,paperclip,mini-sculpture,406,minisculpture,minisculpture,2.5,3,,
NAT202402,32033,paperclip,stress reliever,406,stress reliever,stress reliever,2.5,3,,
NAT202402,32046,paperclip,mini mobile,407,mini mobile,mini mobile,3,1,,
NAT202402,32049,paperclip,puzzle piece,407,puzzle piece,puzzle piece,2.5,3,,
NAT202402,32055,paperclip,paperclip as a mini-sculpture,408,minisculpture,minisculpture,2.5,3,,
NAT202402,32063,paperclip,paperclip as a party favor,408,party favor,party favor,2.5,2,,
NAT202402,32064,paperclip,paperclip as a puzzle piece,408,puzzle piece,puzzle piece,2.5,3,,
NAT202402,32065,paperclip,paperclip as a game piece,408,game piece,game piece,2.5,3,,
NAT202402,32069,paperclip,paperclip as a stress reliever,408,stress reliever,stress reliever,2.5,3,,
NAT202402,32070,paperclip,paperclip as a learning tool,408,learning tool,learning tool,2,3,,
NAT202402,32071,paperclip,paperclip as a social experiment,408,social experiment,social experiment,3,3,,
NAT202402,32072,paperclip,paperclip as a historical artifact,408,historical artifact,historical artifact,3,2,,
NAT202402,32077,paperclip,tiny whisk,409,tiny whisk,tiny whisk,3,3,,
NAT202402,32090,paperclip,confetti,409,confetti,confetti,3,2,,
NAT202402,32091,paperclip,dart,409,dart,dart,2.5,2,,
NAT202402,32127,paperclip,creating a trap,411,creating trap,creating trap,3,2,,
NAT202402,32150,paperclip,puzzle piece,412,puzzle piece,puzzle piece,2.5,3,,
NAT202402,32161,paperclip,mobile,413,mobile,mobile,2,1,,
NAT202402,32164,paperclip,puzzle piece,413,puzzle piece,puzzle piece,2.5,3,,
NAT202402,32165,paperclip,dart,413,dart,dart,2.5,2,,
NAT202402,32179,paperclip,paperclip as a key,414,key,key,1,4,,
NAT202402,32180,paperclip,paperclip as a toy,414,toy,toy,2,3,,
NAT202402,32191,paperclip,paperclip as a sporting good,414,sporting good,sporting good,3,2,,
NAT202402,32204,paperclip,mobile,415,mobile,mobile,2,1,,
NAT202402,32207,paperclip,link,415,link,link,1,5,,
NAT202402,32246,paperclip,puzzle piece,417,puzzle piece,puzzle piece,2.5,3,,
NAT202402,32248,paperclip,party favor,417,party favor,party favor,2.5,2,,
NAT202402,32251,paperclip,wind chime,417,wind chime,wind chime,3,3,,
NAT202402,32252,paperclip,mobile,417,mobile,mobile,2,1,,
NAT202402,32268,paperclip,mini-sculpture,418,minisculpture,minisculpture,2.5,3,,
NAT202402,32270,paperclip,dart,418,dart,dart,2.5,2,,
NAT202402,32284,paperclip,stress reliever,419,stress reliever,stress reliever,2.5,3,,
NAT202402,32290,paperclip,bicycle spoke protector,419,bicycle spoke protector,bicycle spoke protector,3,2,,
NAT202402,32295,paperclip,paperclip as a toy,420,toy,toy,2,3,,
NAT202402,32302,paperclip,paperclip as a magic trick,420,magic trick,magic trick,3,3,,
NAT202402,32305,paperclip,paperclip as a souvenir,420,souvenir,souvenir,2.5,2,,
NAT202402,32308,paperclip,paperclip as a memory,420,memory,memory,2,0,,
NAT202402,32309,paperclip,paperclip as a dream,420,dream,dream,2,0,,
NAT202402,32310,paperclip,paperclip as a joke,420,joke,joke,2,3,,
NAT202402,32311,paperclip,paperclip as a metaphor,420,metaphor,metaphor,2.5,3,,
NAT202402,32312,paperclip,paperclip as a challenge,420,challenge,challenge,2,2,,
NAT202402,32313,paperclip,paperclip as a mystery,420,mystery,mystery,2,2,,
NAT202402,32323,paperclip,twist tie,421,twist tie,twist tie,2,4,,
NAT202402,32343,paperclip,bicycle spoke reflector,422,bicycle spoke reflector,bicycle spoke reflector,3,1,,
NAT202402,32346,paperclip,mini-javelin,422,minijavelin,minijavelin,3,4,,
NAT202402,32348,paperclip,dart,422,dart,dart,2.5,2,,
NAT202402,32352,paperclip,splint,422,splint,splint,3,2,,
NAT202402,32371,paperclip,paperclip as a confetti,423,confetti,confetti,3,2,,
NAT202402,32377,paperclip,mini-sculpture,424,minisculpture,minisculpture,2.5,3,,
NAT202402,32379,paperclip,puzzle piece,424,puzzle piece,puzzle piece,2.5,3,,
NAT202402,32383,paperclip,dart,424,dart,dart,2.5,2,,
NAT202402,32387,paperclip,miniature weapon,424,miniature weapon,miniature weapon,2.5,3,,
NAT202402,32402,paperclip,bicycle spoke repair,425,bicycle spoke repair,bicycle spoke repair,3,2,,
NAT202402,32420,paperclip,dart,426,dart,dart,2.5,2,,
NAT202402,32446,paperclip,dollhouse furniture,427,dollhouse furniture,dollhouse furniture,3,3,,
NAT202402,32447,paperclip,miniature tools,427,miniature tools,miniature tools,3,3,,
NAT202402,32449,paperclip,puzzle piece,427,puzzle piece,puzzle piece,2.5,3,,
NAT202402,32450,paperclip,wind chime,427,wind chime,wind chime,3,3,,
NAT202402,32456,paperclip,mini-sculpture,428,minisculpture,minisculpture,2.5,3,,
NAT202402,32470,paperclip,confetti,428,confetti,confetti,3,2,,
NAT202402,32476,paperclip,wall,429,wall,wall,2,1,,
NAT202402,32479,paperclip,game,429,game,game,2,3,,
NAT202402,32481,paperclip,coaster,429,coaster,coaster,2.5,2,,
NAT202402,32489,paperclip,stress ball,429,stress ball,stress ball,3,2,,
NAT202402,32490,paperclip,computer mouse,429,computer mouse,computer mouse,3,1,,
NAT202402,32493,paperclip,historical artifact,429,historical artifact,historical artifact,3,2,,
NAT202402,32507,paperclip,confetti,430,confetti,confetti,3,2,,
NAT202402,32511,paperclip,dart,430,dart,dart,2.5,2,,
NAT202402,32524,paperclip,shopping cart token,431,shopping cart token,shopping cart token,3,2,,
NAT202402,32529,paperclip,confetti,431,confetti,confetti,3,2,,
NAT202402,32530,paperclip,fortune teller,431,fortune teller,fortune teller,3,1,,
NAT202402,32536,paperclip,miniature mobile,432,miniature mobile,miniature mobile,3,1,,
NAT202402,32541,paperclip,pushpin substitute,432,pushpin substitute,pushpin substitute,2,3,,
NAT202402,32546,paperclip,toy car axle,432,toy car axle,toy car axle,3,3,,
NAT202402,32571,paperclip,paper doll,433,paper doll,paper doll,3,2,,
NAT202402,32581,paperclip,stress relief toy,434,stress relief toy,stress relief toy,2.5,3,,
NAT202402,32589,paperclip,bird toy,434,bird toy,bird toy,2.5,3,,
NAT202402,32604,paperclip,mini catapult,435,mini catapult,mini catapult,3,3,,
NAT202402,32619,paperclip,bike spoke reflector,436,bike spoke reflector,bike spoke reflector,3,1,,
NAT202402,32642,paperclip,drink garnish,437,drink garnish,drink garnish,3,3,,
NAT202402,32649,paperclip,mobile part,437,mobile part,mobile part,2.5,2,,
NAT202402,32650,paperclip,puzzle piece,437,puzzle piece,puzzle piece,2.5,3,,
NAT202402,32670,paperclip,tabletop game piece,438,tabletop game piece,tabletop game piece,2.5,3,,
NAT202402,32690,paperclip,dart flight,439,dart flight,dart flight,3,2,,
NAT202402,32698,paperclip,tiny whisk,440,tiny whisk,tiny whisk,3,3,,
NAT202402,32729,paperclip,pushpin,441,pushpin,pushpin,2,3,,
NAT202402,32745,paperclip,desk organizer,442,desk organizer,desk organizer,2,4,,
NAT202402,32752,paperclip,pushpin,442,pushpin,pushpin,2,3,,
NAT202402,32769,paperclip,desk tidy,443,desk tidy,desk tidy,2,4,,
NAT202402,32785,paperclip,desk organizer,444,desk organizer,desk organizer,2,4,,
NAT202402,32792,paperclip,pushpin,444,pushpin,pushpin,2,3,,
NAT202402,32809,paperclip,pushpin,445,pushpin,pushpin,2,3,,
NAT202402,32824,paperclip,desk organizer,446,desk organizer,desk organizer,2,4,,
NAT202402,32829,paperclip,desk tidy,446,desk tidy,desk tidy,2,4,,
NAT202402,32845,paperclip,desk tidy,447,desk tidy,desk tidy,2,4,,
NAT202402,32864,paperclip,desk organizer,448,desk organizer,desk organizer,2,4,,
NAT202402,32885,paperclip,desk tidy,449,desk tidy,desk tidy,2,4,,
NAT202402,32908,paperclip,pushpin,450,pushpin,pushpin,2,3,,
NAT202402,32947,paperclip,desk tidy,452,desk tidy,desk tidy,2,4,,
NAT202402,32967,paperclip,desk organizer,453,desk organizer,desk organizer,2,4,,
NAT202402,32981,paperclip,desk tidy,454,desk tidy,desk tidy,2,4,,
NAT202402,33004,paperclip,desk tidy,455,desk tidy,desk tidy,2,4,,
NAT202402,33027,paperclip,pushpin,456,pushpin,pushpin,2,3,,
NAT202402,33028,paperclip,robot arm,456,robot arm,robot arm,3,2,,
NAT202402,33050,paperclip,desk organizer,457,desk organizer,desk organizer,2,4,,
NAT202402,33069,paperclip,desk organizer,458,desk organizer,desk organizer,2,4,,
NAT202402,33085,paperclip,pushpin,459,pushpin,pushpin,2,3,,
NAT202402,33086,paperclip,robot arm,459,robot arm,robot arm,3,2,,
NAT202402,33102,paperclip,desk tidy,460,desk tidy,desk tidy,2,4,,
NAT202402,33114,paperclip,wind chime,461,wind chime,wind chime,3,3,,
NAT202402,33117,paperclip,desk toy,461,desk toy,desk toy,2,3,,
NAT202402,33138,paperclip,desk organizer,462,desk organizer,desk organizer,2,4,,
NAT202402,33180,paperclip,desk toy,464,desk toy,desk toy,2,3,,
NAT202402,33194,paperclip,wind chime,465,wind chime,wind chime,3,3,,
NAT202402,33201,paperclip,desk tidy,465,desk tidy,desk tidy,2,4,,
NAT202402,33220,paperclip,wind chime,466,wind chime,wind chime,3,3,,
NAT202402,33235,paperclip,wind chime,467,wind chime,wind chime,3,3,,
NAT202402,33241,paperclip,desk tidy,467,desk tidy,desk tidy,2,4,,
NAT202402,33255,paperclip,wind chime,468,wind chime,wind chime,3,3,,
NAT202402,33256,paperclip,desk organizer,468,desk organizer,desk organizer,2,4,,
NAT202402,33283,paperclip,desk organizer,469,desk organizer,desk organizer,2,4,,
NAT202402,33295,paperclip,wind chime,470,wind chime,wind chime,3,3,,
NAT202402,33297,paperclip,desk toy,470,desk toy,desk toy,2,3,,
NAT202402,33332,paperclip,wind chime,472,wind chime,wind chime,3,3,,
NAT202402,33339,paperclip,desk organizer,472,desk organizer,desk organizer,2,4,,
NAT202402,33359,paperclip,desk organizer,473,desk organizer,desk organizer,2,4,,
NAT202402,33366,paperclip,wind chime,473,wind chime,wind chime,3,3,,
NAT202402,33378,paperclip,desk tidy,474,desk tidy,desk tidy,2,4,,
NAT202402,33394,paperclip,diy antenna,475,antenna,antenna,3,2,,
NAT202402,33407,paperclip,desk tidy,475,desk tidy,desk tidy,2,4,,
NAT202402,33420,paperclip,desk tidy,476,desk tidy,desk tidy,2,4,,
NAT202402,33421,paperclip,diy wind chime,476,wind chime,wind chime,3,3,,
NAT202402,33434,paperclip,wind chime,477,wind chime,wind chime,3,3,,
NAT202402,33444,paperclip,desk organizer,477,desk organizer,desk organizer,2,4,,
NAT202402,33446,paperclip,office game,477,office game,office game,2,3,,
NAT202402,33455,paperclip,desk organizer,478,desk organizer,desk organizer,2,4,,
NAT202402,33465,paperclip,desk tidy,478,desk tidy,desk tidy,2,4,,
NAT202402,33473,paperclip,wind chime,479,wind chime,wind chime,3,3,,
NAT202402,33478,paperclip,desk toy,479,desk toy,desk toy,2,3,,
NAT202402,33484,paperclip,mobile sculpture,479,mobile sculpture,mobile sculpture,3,3,,
NAT202402,33501,paperclip,desk tidy,480,desk tidy,desk tidy,2,4,,
NAT202402,33506,paperclip,wind chime,480,wind chime,wind chime,3,3,,
NAT202402,33508,paperclip,game piece,480,game piece,game piece,2.5,3,,
NAT202402,33513,paperclip,create game pieces,481,create game pieces,create game pieces,2.5,3,,
NAT202402,33521,paperclip,wind chime,481,wind chime,wind chime,3,3,,
NAT202402,33524,paperclip,diy bird feeder,481,bird feeder,bird feeder,3.3,2,,
NAT202402,33547,paperclip,desk tidy,482,desk tidy,desk tidy,2,4,,
NAT202402,33551,paperclip,diy antenna,483,antenna,antenna,3,2,,
NAT202402,33556,paperclip,desk organizer,483,desk organizer,desk organizer,2,4,,
NAT202402,33575,paperclip,wind chime,484,wind chime,wind chime,3,3,,
NAT202402,33579,paperclip,desk organizer,484,desk organizer,desk organizer,2,4,,
NAT202402,33599,paperclip,desk tidy,485,desk tidy,desk tidy,2,4,,
NAT202402,33601,paperclip,kindling,485,kindling,kindling,3,1,,
NAT202402,33616,paperclip,office organizer,486,office organizer,office organizer,1,4,,
NAT202402,33619,paperclip,desk tidy,486,desk tidy,desk tidy,2,4,,
NAT202402,33627,paperclip,unbent into awl,486,unbent awl,unbent awl,2.5,3,,
NAT202402,33630,paperclip,diy robot arm,487,robot arm,robot arm,3,2,,
NAT202402,33641,paperclip,wind chime,487,wind chime,wind chime,3,3,,
NAT202402,33664,paperclip,wind chime,488,wind chime,wind chime,3,3,,
NAT202402,33665,paperclip,desk tidy,488,desk tidy,desk tidy,2,4,,
NAT202402,33690,paperclip,diy wind chime,490,wind chime,wind chime,3,3,,
NAT202402,33692,paperclip,desk organizer,490,desk organizer,desk organizer,2,4,,
NAT202402,33701,paperclip,desk tidy,490,desk tidy,desk tidy,2,4,,
NAT202402,33709,paperclip,garland ring,491,garland ring,garland ring,2.5,4,,
NAT202402,33715,paperclip,garland holder,491,garland holder,garland holder,3,4,,
NAT202402,33717,paperclip,wind chime,491,wind chime,wind chime,3,3,,
NAT202402,33731,paperclip,wind chime,492,wind chime,wind chime,3,3,,
NAT202402,33732,paperclip,robot arm,492,robot arm,robot arm,3,2,,
NAT202402,33739,paperclip,game piece,492,game piece,game piece,2.5,3,,
NAT202402,33743,paperclip,coaster,492,coaster,coaster,2.5,2,,
NAT202402,33745,paperclip,desk organizer,492,desk organizer,desk organizer,2,4,,
NAT202402,33769,paperclip,classroom game,494,classroom game,classroom game,2,3,,
NAT202402,33774,paperclip,classroom award badge,494,classroom award badge,classroom award badge,2.5,3,,
NAT202402,33784,paperclip,requiem scavenger hunt,494,requiem scavenger hunt,requiem scavenger hunt,3,2,,
NAT202402,33792,paperclip,mini bb gun,495,mini bb gun,mini bb gun,3,2,,
NAT202402,33794,paperclip,skeleton model,495,skeleton model,skeleton model,3,2,,
NAT202402,33795,paperclip,spring scale,495,spring scale,spring scale,3,2,,
NAT202402,33803,paperclip,rivet setter,495,rivet setter,rivet setter,3,2,,
NAT202402,24774,paperclip,repairing eyeglasses,37,repairing eyeglasses,repairing eyeglasses,2,3,,
NAT202402,26360,paperclip,holding eyeglasses,121,holding eyeglasses,holding eyeglasses,2,3,,
NAT202402,26400,paperclip,repairing glasses,123,repairing glasses,repairing glasses,2.5,3,,
NAT202402,26412,paperclip,eyeglass-repair,124,eyeglassrepair,eyeglassrepair,2.5,3,,
NAT202402,26446,paperclip,fixing glasses,126,fixing glasses,fixing glasses,2,3,,
NAT202402,26474,paperclip,eyeglass-repairing,127,eyeglassrepairing,eyeglassrepairing,2.5,3,,
NAT202402,26560,paperclip,eyeglass-repair,132,eyeglassrepair,eyeglassrepair,2.5,3,,
NAT202402,26586,paperclip,eyeglass-fixer,133,eyeglassfixer,eyeglassfixer,2.5,3,,
NAT202402,26628,paperclip,diy eyeglass repair,135,eyeglass repair,eyeglass repair,2.5,3,,
NAT202402,26641,paperclip,glasses-repair,136,glassesrepair,glassesrepair,2,3,,
NAT202402,26662,paperclip,holding glasses together,137,holding glasses together,holding glasses together,2,3,,
NAT202402,26679,paperclip,fixing glasses,138,fixing glasses,fixing glasses,2,3,,
NAT202402,26705,paperclip,glasses repair,139,glasses repair,glasses repair,2.5,3,,
NAT202402,26719,paperclip,fixing glasses,140,fixing glasses,fixing glasses,2,3,,
NAT202402,26779,paperclip,fixing broken glasses,143,fixing broken glasses,fixing broken glasses,2.5,3,,
NAT202402,26802,paperclip,eyeglasses repair,144,eyeglasses repair,eyeglasses repair,2.5,3,,
NAT202402,26812,paperclip,fixing broken glasses,145,fixing broken glasses,fixing broken glasses,2.5,3,,
NAT202402,26825,paperclip,repairing eyeglass frames,145,repairing eyeglass frames,repairing eyeglass frames,2.5,3,,
NAT202402,26850,paperclip,repairing glasses,147,repairing glasses,repairing glasses,2.5,3,,
NAT202402,26860,paperclip,temporary eyeglass repairs,147,temporary eyeglass repairs,temporary eyeglass repairs,2.5,3,,
NAT202402,26875,paperclip,mending glasses,148,mending glasses,mending glasses,2.5,3,,
NAT202402,26908,paperclip,fixing eyeglasses,150,fixing eyeglasses,fixing eyeglasses,2,3,,
NAT202402,26929,paperclip,fixing glasses,151,fixing glasses,fixing glasses,2,3,,
NAT202402,26950,paperclip,repair glasses,152,repair glasses,repair glasses,2.5,3,,
NAT202402,26970,paperclip,repairing glasses,153,repairing glasses,repairing glasses,2.5,3,,
NAT202402,27035,paperclip,replace lost eyeglasses nose pads,156,replace lost eyeglasses nose pads,replace lost eyeglasses nose pads,3,3,,
NAT202402,27043,paperclip,repair glasses,157,repair glasses,repair glasses,2.5,3,,
NAT202402,27066,paperclip,fixing glasses,158,fixing glasses,fixing glasses,2,3,,
NAT202402,27109,paperclip,repairing broken glasses,160,repairing broken glasses,repairing broken glasses,2.5,3,,
NAT202402,27161,paperclip,eyeglasses holder,163,eyeglasses holder,eyeglasses holder,2.5,3,,
NAT202402,27183,paperclip,fixing glasses,164,fixing glasses,fixing glasses,2,3,,
NAT202402,27209,paperclip,fix eyeglasses arm when loose,165,fix eyeglasses arm loose,fix eyeglasses arm loose,2.5,3,,
NAT202402,27250,paperclip,eyeglasses cleaner,167,eyeglasses cleaner,eyeglasses cleaner,2.5,2,,
NAT202402,27270,paperclip,eyeglasses cleaner,168,eyeglasses cleaner,eyeglasses cleaner,2.5,2,,
NAT202402,27290,paperclip,eyeglasses cleaner,169,eyeglasses cleaner,eyeglasses cleaner,2.5,2,,
NAT202402,27328,paperclip,eyeglasses repair,171,eyeglasses repair,eyeglasses repair,2.5,3,,
NAT202402,27368,paperclip,eyeglasses nose pad,173,eyeglasses nose pad,eyeglasses nose pad,3,3,,
NAT202402,27388,paperclip,eyeglasses cleaner,174,eyeglasses cleaner,eyeglasses cleaner,2.5,2,,
NAT202402,27422,paperclip,eyeglasses cleaner,176,eyeglasses cleaner,eyeglasses cleaner,2.5,2,,
NAT202402,27449,paperclip,eyeglasses screwdriver,177,eyeglasses screwdriver,eyeglasses screwdriver,3,3,,
NAT202402,27471,paperclip,eyeglasses cleaner,178,eyeglasses cleaner,eyeglasses cleaner,2.5,2,,
