research_id,response_id,respondent_id,object,original_response,cleaned_response,translated_response,originality_rater01,utility_rater01,originality_rater02,utility_rater02
NAT202401,13740,2940,paperclip,decoratie ophangen,hang decorations,hang decorations,2,5,,
NAT202401,14300,2949,paperclip,fotos ophangen,hang photos,hang photos,2,5,,
NAT202401,14497,2952,paperclip,iets aan hangen,hang,hang,1,4,,
NAT202401,14696,2956,paperclip,iets aan ophangen,hang,hang,1,4,,
NAT202401,14801,2958,paperclip,gebruiken voor de gordijnrails,curtain rails,curtain rails,3,4,,
NAT202401,14897,2960,paperclip,iets mee ophangen,hang,hang,1,4,,
NAT202401,15099,2964,paperclip,Dingen ophangen/als haakje,Hang upas hook,hang upas hook,2,4,,
NAT202401,15168,2965,paperclip,foto aan een lijn hangen,hang photo line,hang photo line,2,5,,
NAT202401,15244,2969,paperclip,Kaartjes mee ophangen aan een touwtje,Hang cards string,hang cards on string,2,5,,
NAT202401,425,2667,paperclip,versieren,decorate,decorate,2,3,,
NAT202401,772,2674,paperclip,Versiering,Decoration,decoration,2,3,,
NAT202401,1098,2677,paperclip,versiering in de kerstboom,decorations Christmas tree,decorations christmas tree,2.5,3,,
NAT202401,1294,2681,paperclip,school,school,school,1,0,,
NAT202401,1370,2684,paperclip,knutselwerkje,craft,craft,2,4,,
NAT202401,1466,2685,paperclip,gebruiken bij knutselen,crafting,crafting,2,4,,
NAT202401,1576,2687,paperclip,knutselen ,craft,craft,2,4,,
NAT202401,1777,2690,paperclip,knutselen,craft,craft,2,4,,
NAT202401,1914,2693,paperclip,knutselwerken,crafts,crafts,2,4,,
NAT202401,1917,2693,paperclip,kerstballen ophangen,hang Christmas baubles,hang christmas baubles,2.5,4,,
NAT202401,1997,2694,paperclip,decoratie,decoration,decoration,2,3,,
NAT202401,2004,2694,paperclip,cadeaulintje,gift ribbon,gift ribbon,2.5,2,,
NAT202401,2081,2695,paperclip,gebruiken om kerstballen mee op te hangen,hang Christmas baubles,hang christmas baubles,2.5,4,,
NAT202401,2447,2700,paperclip,als cadeau voor iemand ,gift,gift,2,3,,
NAT202401,2695,2703,paperclip,presentatie over houden,give presentation,give presentation,2,3,,
NAT202401,2932,2708,paperclip,knutselen,craft,craft,2,4,,
NAT202401,3073,2711,paperclip,hang kerst ornament,hang christmas ornament,hang christmas ornament,2,4,,
NAT202401,3108,2712,paperclip,decoratie,decoration,decoration,2,3,,
NAT202401,3345,2715,paperclip,hang ornaments,hang ornaments,hang ornaments,2,4,,
NAT202401,3466,2717,paperclip,a gift to your secretary,gift secretary,gift,2,3,,
NAT202401,3600,2719,paperclip,decoratie,decoration,decoration,2,3,,
NAT202401,3651,2720,paperclip,ijzertje om kerstbal mee op te hangen aan kerstboom,iron hang Christmas ball Christmas tree,iron hang christmas ball christmas tree,3,4,,
NAT202401,3767,2723,paperclip,haakje van een kerstbal vervangen,replacing hook Christmas bauble,replacing hook christmas bauble,2.5,4,,
NAT202401,3769,2723,paperclip,hoog kaarsvet aan de randen van een kaars weg schra,Scrape away high candle wax edges candle,scrape away high candle wax edges candle,3,4,,
NAT202401,4011,2728,paperclip,aan kerstballen doen om ze in de boom te hangen,putting Christmas baubles hang tree,christmas baubles,3,4,,
NAT202401,4413,2740,paperclip,kerstballen ophangen ,hang Christmas baubles,hang christmas baubles,2.5,4,,
NAT202401,4454,2741,paperclip,Versieren,Decorate,decorate,2,3,,
NAT202401,4738,2747,paperclip,knutselen,craft,craft,2,4,,
NAT202401,4746,2747,paperclip,decoratie,decoration,decoration,2,3,,
NAT202401,4943,2750,paperclip,knutselen,craft,craft,2,4,,
NAT202401,5025,2751,paperclip,knutselen,craft,craft,2,4,,
NAT202401,5343,2759,paperclip,kerstlampjes mee ophangen,hang Christmas lights,hang christmas lights,3,4,,
NAT202401,5557,2762,paperclip,om kerstballen mee op te hangen ,hanging Christmas baubles,hanging christmas baubles,2.5,4,,
NAT202401,5657,2764,paperclip,kado doen* ,give gift ,gift,2,3,,
NAT202401,5825,2767,paperclip,kerstballen haakje,Christmas ball hook,christmas ball hook,3,4,,
NAT202401,5993,2772,paperclip,als decoratie,decoration,decoration,2,3,,
NAT202401,6217,2778,paperclip,school,school,school,1,0,,
NAT202401,6224,2778,paperclip,ophangen van kerstballen,hanging Christmas baubles,hanging christmas baubles,2.5,4,,
NAT202401,6231,2778,paperclip,school,school,school,1,0,,
NAT202401,6232,2778,paperclip,knutselwerkjes,crafts,crafts,2,4,,
NAT202401,6344,2780,paperclip,gebruik als versiering,decoration,decoration,2,3,,
NAT202401,6357,2780,paperclip,knutselen,craft,craft,2,4,,
NAT202401,6456,2781,paperclip,paperclips schilderen en als versiering in de kerstboom hangen,paint paper clips hang Christmas tree decorations,christmas tree decorations,3,3,,
NAT202401,6594,2785,paperclip,schrijfspullen,writing supplies,writing supplies,2,3,,
NAT202401,6606,2785,paperclip,vazen,vases,vases,3,1,,
NAT202401,6666,2786,paperclip,decoratief voorwerp,decorative object,decorative object,2,3,,
NAT202401,6676,2786,paperclip,sieraad (meerdere),ornament,ornament,2,3,,
NAT202401,6951,2791,paperclip,knutselen,craft,craft,2,4,,
NAT202401,7116,2793,paperclip,in kaarsvet schrijven,write candle wax,write candle wax,3,4,,
NAT202401,7198,2794,paperclip,decoratie,decoration,decoration,2,3,,
NAT202401,7443,2800,paperclip,kerst versiering ,christmas decorations,christmas decorations,2.5,3,,
NAT202401,7672,2810,paperclip,kerstbal hanger,christmas ball hook,christmas ball hook,3,4,,
NAT202401,7838,2814,paperclip,In de kerstboom hangen,Hang Christmas tree,hang christmas tree,2,4,,
NAT202401,7845,2814,paperclip,Gebruiken als haakje voor een kerstbal,hook Christmas bauble,hook christmas bauble,2.5,4,,
NAT202401,7902,2815,paperclip,een paperclip gebruiken om kerstballen op te hangen,hang Christmas baubles,hang christmas baubles,2.5,4,,
NAT202401,8407,2823,paperclip,Hang ornaments,Hang ornaments,hang ornaments,2,4,,
NAT202401,8637,2827,paperclip,ergens omheen wikkelen als versiering,wrap around decoration,decoration,2,3,,
NAT202401,8639,2827,paperclip,uitvouwen en om je stoelpoot wikkelen als versiering,unfold wrap around chair leg decoration,decoration,2,3,,
NAT202401,8641,2827,paperclip,aan je deurknop hangen ter decoratie,hang doorknob decoration,decoration,2,3,,
NAT202401,8642,2827,paperclip,aan je muur plakken ter decoratie,stick wall decoration,wall decoration,2,3,,
NAT202401,8773,2830,paperclip,decoreren,decorate,decorate,2,3,,
NAT202401,8848,2831,paperclip,Voor kerstballen,Christmas baubles,christmas baubles,3,4,,
NAT202401,9117,2837,paperclip,haakje voor een kerstbal,hook Christmas ball,hook christmas ball,2.5,4,,
NAT202401,9120,2837,paperclip,sieraad,ornament,ornament,2,3,,
NAT202401,9304,2841,paperclip,gezichtsversiering,facial decoration,facial decoration,2.5,3,,
NAT202401,9542,2845,paperclip,kantoor,office,office,1,0,,
NAT202401,9554,2845,paperclip,Kantoorartikelen,Office supplies,office supplies,1,5,,
NAT202401,9555,2845,paperclip,school,school,school,1,0,,
NAT202401,9679,2847,paperclip,kerstballen ermee in de boom hangen,hang Christmas baubles tree,hang christmas baubles tree,2.5,4,,
NAT202401,9952,2854,paperclip,kerstballen in de kerstboom hangen,hanging Christmas balls Christmas tree,hanging christmas balls,2.5,4,,
NAT202401,10419,2868,paperclip,om wanddecoratie te maken,make wall decoration,make wall decoration,2,3,,
NAT202401,10451,2869,paperclip,hang ornamenten ,hang ornaments,hang ornaments,2,4,,
NAT202401,10991,2879,paperclip,verbogen gebruiken om kaarsvet te verwijderen,bent remove candle wax,bent remove candle wax,2.5,4,,
NAT202401,11056,2880,paperclip,knutselen,craft,craft,2,4,,
NAT202401,11512,2886,paperclip,kerstballen mee ophangen,hang Christmas baubles,hang christmas baubles,2.5,4,,
NAT202401,11632,2901,paperclip,knutselen,craft,craft,2,4,,
NAT202401,11668,2902,paperclip,school,school,school,1,0,,
NAT202401,11671,2902,paperclip,kantoor,office,office,1,0,,
NAT202401,11677,2902,paperclip,Universiteit,University,university,2,0,,
NAT202401,11959,2910,paperclip,decoratie,decoration,decoration,2,3,,
NAT202401,11969,2910,paperclip,gebruiken als kerstbal haakje ,Christmas bauble hook,christmas bauble hook,3,4,,
NAT202401,16074,2911,paperclip,lint ,tape,tape,2,2,,
NAT202401,12070,2911,paperclip,lint ,ribbon,ribbon,2,2,,
NAT202401,12178,2912,paperclip,gebruiken als knutselobject,craft object,craft object,2,4,,
NAT202401,12265,2913,paperclip,als versiering voor bijv in je kamer (en dan de paperclips verschillende kleuren sprayen),decoration example room,room decoration,2,3,,
NAT202401,12466,2917,paperclip,Als hangertje gebruiken voor je kerstballen ,hanger Christmas baubles,hanger christmas baubles,2.5,4,,
NAT202401,12474,2917,paperclip,Gratis weggeven aan je medewerkers als je ze echt niet respecteert,Give away free employees really respect,give away free employees really respect,3,3,,
NAT202401,12548,2918,paperclip,kerstbal hanger,christmas ball hook,christmas ball hook,3,4,,
NAT202401,12663,2919,paperclip,kerstballen in de boom hangen ,hanging Christmas balls tree,hanging christmas balls tree,2.5,4,,
NAT202401,12990,2927,paperclip,decoratie,decoration,decoration,2,3,,
NAT202401,13217,2932,paperclip,schoolvoorwerp,school object,school supplies,1,5,,
NAT202401,13339,2934,paperclip,kerstballen ophangen ,hang Christmas baubles,hang christmas baubles,2.5,4,,
NAT202401,13573,2938,paperclip,knutselen,craft,craft,2,4,,
NAT202401,13665,2939,paperclip,sieraad,ornament,ornament,2,3,,
NAT202401,13880,2941,paperclip,een kaars afschrapen,scraping candle,scraping candle,3,4,,
NAT202401,13985,2942,paperclip,cadeau,gift,gift,2,3,,
NAT202401,14442,2951,paperclip,bedrukken met bedrijfslogo en als relatiegeschenk toepassen,Print company logo promotional gift,company promotional gift,2.5,3,,
NAT202401,14448,2951,paperclip,met tientallen aan een staande schemerlamp bevestigen als decoratie,Attach dozen standing table lamp decoration,attach lamps for decoration,3,3,,
NAT202401,14505,2952,paperclip,knutselen,craft,craft,2,4,,
NAT202401,14590,2955,paperclip,Gebruiken als decoratie,decoration,decoration,2,3,,
NAT202401,14689,2956,paperclip,knutselen,craft,craft,2,4,,
NAT202401,15241,2969,paperclip,Om een potlood heen draaien als versieren   om een veer te maken dus,Turning around pencil decorate make feather,decorate,2,3,,
NAT202401,15243,2969,paperclip,Kerstballen ophangen,Hang Christmas baubles,hang christmas baubles,2.5,4,,
NAT202401,15307,2970,paperclip,kerstbal hanger,christmas ball hook,christmas ball hook,3,4,,
NAT202401,1376,2684,paperclip,kabels bundelen,bundling cables,bundling cables,2,5,,
NAT202401,1509,2686,paperclip,zonnenbrillen koord ,sunglasses cord,sunglasses cord,3,2,,
NAT202401,4518,2742,paperclip,kabels bij elkaar houden,keep cables together,keep cables together,2,5,,
NAT202401,6669,2786,paperclip,snoerhouder,cord holder,cord holder,2,5,,
NAT202401,7446,2800,paperclip,voor snoeren sorteren ,cord sorting,cord sorting,2,5,,
NAT202401,7834,2814,paperclip,Snoertjes mee bij elkaar binden,Tie cords together,tie cords together,2,5,,
NAT202401,7972,2816,paperclip,om snoeren bij elkaar te houden,keep cables together,keep cables together,2,5,,
NAT202401,8850,2831,paperclip,Om kabel uit elkaar te houden,keep cable apart,keep cable apart,2,5,,
NAT202401,9953,2854,paperclip,kabels uit elkaar houden,keep cables apart,keep cables apart,2.5,5,,
NAT202401,9964,2854,paperclip,kabels bij elkaar te houden,keep cables together,keep cables together,2,5,,
NAT202401,10214,2862,paperclip,kabel uit elkaar houden,keep cable apart,keep cable apart,2,5,,
NAT202401,11631,2901,paperclip,snoeren uit elkaar houden,keep cords apart,keep cords apart,2,5,,
NAT202401,11965,2910,paperclip,kabels bij elkaar binden ,tie cables together,tie cables together,2,5,,
NAT202401,13583,2938,paperclip,kabels organiseren,organize cables,organize cables,2,5,,
NAT202401,14076,2944,paperclip,je snoeren vastbinden,tie cords,tie cords,2,5,,
NAT202401,14374,2950,paperclip,Kabels bundelen of uit elkaar houden,Bundling keeping cables apart,bundling keeping cables apart,2,5,,
NAT202401,14447,2951,paperclip,aan het koordje van je jas knopen zodat je het koordje weer op z'n plaats krijgt,tie cord jacket get cord back place,tie cord jacket get cord back place,2.5,4,,
NAT202401,130,2658,paperclip,snoeren aan elkaar vastbinden,tie wires together,tie wires together,2,5,,
NAT202401,140,2658,paperclip,Iets repareren ,Fix,fix,1,3,,
NAT202401,290,2662,paperclip,Een geleidingsdraad ,guide wire,guide wire,2.5,2,,
NAT202401,340,2664,paperclip,Ijzerdraad buigen om dingen aan elkaar te rijgen,Bending wire string together,bending wire string together,2,5,,
NAT202401,342,2664,paperclip,Het ijzerdraad gebruiken om iets weg te halen bij een met de vingers onbereikbare plek,wire remove place inaccessible fingers,wire remove place inaccessible fingers,3,4,,
NAT202401,343,2664,paperclip,Een armband maken van het ijzerdraad,Make bracelet iron wire,make bracelet iron wire,2,4,,
NAT202401,693,2673,paperclip,iets vastzetten,fix,fix,1,3,,
NAT202401,705,2673,paperclip,iets repareren,fix,fix,1,3,,
NAT202401,1000,2676,paperclip,draden bij elkaar houden,keep wires together,keep wires together,1,5,,
NAT202401,1170,2679,paperclip,stroom geleiden,conduct electricity,conduct electricity,3,4,,
NAT202401,1238,2680,paperclip,omvormen tot ijzerdraadje,transform iron wire,transform iron wire,2.5,5,,
NAT202401,1297,2681,paperclip,draat,draat,wire,2,5,,
NAT202401,1367,2684,paperclip,object repareren,repair object,repair object,2,3,,
NAT202401,1582,2687,paperclip,elektriciteit geleiden ,conduct electricity,conduct electricity,3,4,,
NAT202401,1780,2690,paperclip,stroom geleiden,conduct electricity,conduct electricity,3,4,,
NAT202401,1849,2692,paperclip,stroom geleiden,conduct electricity,conduct electricity,3,4,,
NAT202401,1913,2693,paperclip,stroomgeleider,current conductor,current conductor,3,4,,
NAT202401,1998,2694,paperclip,lont,fuse,fuse,2.5,2,,
NAT202401,2139,2696,paperclip,stroom mee opwekken,generate electricity,generate electricity,3,1,,
NAT202401,2256,2698,paperclip,gebruiken als onderdeel van een stroomcircuit,part power circuit,part power circuit,3,4,,
NAT202401,2257,2698,paperclip,gebruiken om kortsluiting in een circuit te maken,short circuit circuit,short circuit circuit,3,4,,
NAT202401,2945,2708,paperclip,ijzerdraad,iron wire,iron wire,2,5,,
NAT202401,3114,2712,paperclip,reparen ,repair,repair,2,3,,
NAT202401,3197,2713,paperclip,als geleider gebruiken,conductor,conductor,2.5,4,,
NAT202401,3286,2714,paperclip,elektriciteit erdoorheen geleiden,conduct electricity,conduct electricity,3,4,,
NAT202401,3456,2717,paperclip,using it a as a wire extension,wire extension,wire extension,2.5,4,,
NAT202401,3460,2717,paperclip,connecting things in general,connecting general,connect,1,5,,
NAT202401,3461,2717,paperclip,fixing a metal fence chainlinked fence with a hole in it,fixing metal fence chainlinked fence hole,metal fence,3,3,,
NAT202401,3764,2723,paperclip,ombuigen tot ijzerdraad om iets mee vast te maken,bend iron wire attach,bend iron wire attach,2,5,,
NAT202401,3857,2724,paperclip,je kan het gebruiken als elektriciteits geleider ,electricity conductor,electricity conductor,3,4,,
NAT202401,3944,2726,paperclip,als ijzerdraadje gebruiken,iron wire,iron wire,2,5,,
NAT202401,3952,2726,paperclip,als verbindingsstuk tussen twee dingen,connection two,connection,1,5,,
NAT202401,4267,2735,paperclip,Om dingen aan op te hangen aan een draad,hang wire,hang wire,2,5,,
NAT202401,4270,2735,paperclip,"Als verbinding tussen 2 punten in een elektriciteit schema, (Ten sterkste afgeraden)",connection 2 points electrical diagram ,connect electric circuit,3,4,,
NAT202401,4271,2735,paperclip,Om bewust een kortsluiting mee te veroorzaken (Ten sterkste afgeraden),deliberately cause short circuit,short circuit,3,4,,
NAT202401,4519,2742,paperclip,stroomcircuit maken,create circuit,circuit,2.5,4,,
NAT202401,4869,2749,paperclip,de metalen draad in een vorm vouwen om kunst mee te maken,folding metal wire shape make art,folding metal wire shape make art,2,3,,
NAT202401,4956,2750,paperclip,kortsluiting in een computer veroorzaken,cause short circuit computer,cause short circuit computer,3,4,,
NAT202401,5162,2755,paperclip,elektriciteit leiden ,conduct electricity,conduct electricity,3,4,,
NAT202401,5340,2759,paperclip,stroom mee geleiden,conduct current,conduct current,3,4,,
NAT202401,5574,2762,paperclip,aan batterijen om elektriciteit mee te geleiden ,batteries conduct electricity,batteries conduct electricity,3,4,,
NAT202401,5835,2767,paperclip,testen om te kijken of er nog elektriciteit is,test see still electricity,test electricity,3,4,,
NAT202401,5996,2772,paperclip,als ijzerdraad,iron wire,iron wire,2,5,,
NAT202401,6051,2774,paperclip,geleider van energie,conductor energy,conductor energy,3,4,,
NAT202401,6219,2778,paperclip,ijzer,iron,iron,2,0,,
NAT202401,6534,2784,paperclip,stroom geleiden,conduct electricity,conduct electricity,3,4,,
NAT202401,6595,2785,paperclip,onderdelen van techniek,parts technology,parts technology,2,2,,
NAT202401,7110,2793,paperclip,elektriciteit geleider,electricity conductor,electricity conductor,3,4,,
NAT202401,7586,2805,paperclip,vervormen tot ijzerdraad,transform iron wire,iron wire,2,5,,
NAT202401,7589,2805,paperclip,geleider van stroom?,conductor electricity ,conduct electricity,3,4,,
NAT202401,7624,2808,paperclip,Draad art,Wire art,wire art,2,3,,
NAT202401,7751,2813,paperclip,stopcontact tester,socket tester,socket tester,3,4,,
NAT202401,7839,2814,paperclip,In het stopcontact steken ,Plug socket,plug socket,3,4,,
NAT202401,8078,2818,paperclip,electriciteitsgeleider,electrical conductor,electrical conductor,3,4,,
NAT202401,8259,2820,paperclip,je kunt er andere paperclips mee aan elkaar maken,connect together,connect together,1,5,,
NAT202401,8525,2824,paperclip,ombuigen tot ijzerdraad en daarmee iets vastmaken ,bend iron wire attach,bend iron wire attach,2,5,,
